Match_Id,Player_Id,Player_team,Opposit_Team,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
1082611,299,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,339,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,350,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,351,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,368,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,393,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,394,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,396,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,405,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,420,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,421,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,425,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,486,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,489,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082612,17,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,50,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,57,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,62,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,84,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,100,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,194,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,221,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,305,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,329,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,364,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,367,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,374,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,375,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,400,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,403,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,407,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,409,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,413,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082612,424,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,427,Kings XI Punjab,Mumbai Indians,GJ Maxwell,RG Sharma,WP Saha,PA Patel
1082612,431,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
1082613,2,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,14,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,21,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,31,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,35,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,40,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,46,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,80,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,88,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,96,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,147,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,232,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,254,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,276,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,308,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,310,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,315,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,371,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,410,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,462,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082613,477,Gujarat Lions,Kolkata Knight Riders,SK Raina,G Gambhir,KD Karthik,RV Uthappa
1082613,479,Kolkata Knight Riders,Gujarat Lions,G Gambhir,SK Raina,RV Uthappa,KD Karthik
1082614,15,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,17,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,50,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,57,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,136,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,207,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,221,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,339,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,350,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,351,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,357,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,372,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,375,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,393,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,400,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,403,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,405,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,407,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,413,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,420,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082614,431,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082614,482,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082615,20,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,42,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,85,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,87,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,163,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,183,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,187,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,228,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,258,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,299,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,306,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,346,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,368,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,386,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,394,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,396,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,406,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,476,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,486,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,488,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082615,489,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082615,497,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082616,2,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,21,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,35,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,62,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,88,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,100,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,147,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,254,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,305,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,345,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,364,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,367,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,374,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,409,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,414,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,422,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,427,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082616,471,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,477,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,487,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,492,Gujarat Lions,Kings XI Punjab,SK Raina,GJ Maxwell,KD Karthik,WP Saha
1082616,493,Kings XI Punjab,Gujarat Lions,GJ Maxwell,SK Raina,WP Saha,KD Karthik
1082617,8,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,31,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,40,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,46,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,96,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,110,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,162,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,232,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,236,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,237,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,255,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,270,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,308,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,315,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,322,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,371,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,382,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,452,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082617,462,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,478,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,479,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,V Kohli,RV Uthappa,KM Jadhav
1082617,495,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,G Gambhir,KM Jadhav,RV Uthappa
1082618,17,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,20,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,50,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,57,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,85,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,87,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,166,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,221,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,258,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,306,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,346,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,357,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,375,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,386,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,400,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,403,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,406,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,407,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,431,Mumbai Indians,Rising Pune Supergiants,RG Sharma,SPD Smith,PA Patel,MS Dhoni
1082618,476,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,488,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082618,497,Rising Pune Supergiants,Mumbai Indians,SPD Smith,RG Sharma,MS Dhoni,PA Patel
1082620,20,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,31,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,40,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,46,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,67,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,85,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,87,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,96,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,232,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,258,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,303,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,306,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,315,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,346,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,386,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,406,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,462,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,478,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,479,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,480,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,488,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,497,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082621,2,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,8,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,21,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,35,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,88,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,110,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,162,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,236,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,237,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,254,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,270,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,310,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,322,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,382,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,410,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,417,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,452,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,470,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,471,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,472,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,477,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,487,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082622,15,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,31,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,40,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,46,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,96,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,136,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,232,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,315,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,339,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,350,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,351,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,371,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,372,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,393,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,405,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,420,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,462,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,473,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,478,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,479,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,482,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,491,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082623,27,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,42,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,62,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,73,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,84,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,100,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,163,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,183,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,187,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,216,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,299,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,305,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,345,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,364,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,368,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,374,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,394,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
